"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"KBsLagkr8NN8SCozXI9zvQ","2012-02-15","39EODsxnUcMiqqXqkQ-KtQ",4,"Fantastic coffee and crepes, beautiful staff, great view, a downright lovely place.","review","gcIypBAVo4JYRRTYNzZEGw",0,0,0,"Bradbury's","Food,Coffee & Tea,Creperies,Restaurants",0,1,0,0,2,1,1,2,0,2
"ZoIOjqxJ2RVGyNHZgzqalQ","2012-06-02","nuTlDfj_UawyrfawVLNCzA",5,"I recently took over a coffee shop in Denver, however, while on a trip in Las Vegas I was able to obtain freshly roasted beans from the Las Vegas Coffee and Roasting Company.  They went out of their way to roast my beans just before I headed home so I'd have the freshest possible product.  The owners are both extremely friendly, helpful and all around lovely people.","review","2eVapicgvL-Nd9VDLY3lCA",0,0,1,"Las Vegas Coffee & Roasting Co","Food,Coffee & Tea",0,2,0,0,3,1,2,3,0,3
"_HGheM2jzKEZFqkT4kyViQ","2014-06-25","ayR9vZpDQ77_-CvvNqVYzw",4,"In PHX. In Terminal 4, C Terminal (Southwest Airlines). Very fru-fru. They do Aero-Press coffee! I'm impressed. It's the first time I've seen an Aero-Press used in a commercial shop. They also do expresso and Chemex. Worth the walk and the wait for a good cup of coffee.","review","MayZpjenKOSfN6BM597OjQ",0,0,1,"Cartel Coffee Lab","Food,Coffee & Tea,Cafes,Restaurants",0,3,0,1,1,1,1,1,2,2
"bd2G9twGt2En6wlg2sAsmg","2013-01-07","P8Pn5v65oktEC1NVeTscJw",4,"Smooth tasting coffee, with no hint of bitterness.  They offer several mixed coffee options with fun names, as well as chai tea, and most drinks can be made iced as well as hot.  I had the Cocomo, which had a light flavor of coconut and chocolate.  It was good, but I did need to put an extra packet of sugar (Splenda since I got it sugar-free) to bring out the flavor of the coconut and chocolate in the drink.  They offer good sugar free options, and they offer soy and coconut milk in addition to regular milk.  Service was very cheerful, and the drink was made in record time.  Overall, a good place to get your jolt of java!","review","uZbTb-u-GVjTa2gtQfry5g",1,1,1,"Dutch Bros Coffee","Food,Coffee & Tea",2,7,1,0,7,1,5,5,1,12
"JRwi26gv3IxoXoRY8gIQ4A","2011-12-20","4VSFJlB11IfKomP2SgZwDg",5,"Great service!!! Very friendly and made with a smile every time. Starts a great day.","review","i9SwlJulUQSTl1JtNnMLXg",0,0,0,"Starbucks","Food,Coffee & Tea",0,2,0,0,2,0,1,2,0,2
"SJKNSd29vc3KzS03kKP0jA","2014-01-19","56sNwy2qXOPMTPQAQP4q_Q",4,"I'm happy I decided to give this place a second chance. I must have had a rare unpleasant experience on my first visit, because I've been here at least a dozen times since then. Still hesitant to try the Mexi mocha, but have fallen in love with the iced granitas.  I taketh away 1 star, only because I feel it is a bit overpriced.","review","NJgI2Td-3sFpoevtsV616A",0,0,0,"The Human Bean","Food,Coffee & Tea",1,2,2,0,3,2,1,2,2,4
"GALenlN_Xg4M9W8NjwSC-g","2014-04-07","qNN9H96P7kdLXodLXyZRiA",5,"Petite boutique Kusmi sur St-Denis avec un large choix de thé. Le personnel est accueillant et disponible pour répondre à toutes nos questions. Pour les amateurs de thé Kusmi faites-un arrêt !","review","T2tcBpxGga1v7kxXvyRAew",4,0,4,"Kusmi","Food,Coffee & Tea",0,0,0,0,0,0,0,0,0,0
"qN68QQ3S9jE7ppmtt5iJYg","2014-01-31","PqO9F4mhjWRsNnCAmq-ZDA",5,"This place is amazing! So quaint and yummy! I had no idea how cute it was inside. They have comfy chairs with little tables, a long table with chairs you could easily have meetings at, breakfast & lunch items that are so good, board games to play  and books to read! Free wi-fi too. I had the chicken salad sandwich on a croissant, best chicken salad I've ever had.  
Not to mention the wide variety of coffee drinks and teas!! Definitely a must go!!","review","Qu1GYe4g_1CJ5nmlmu2TuQ",1,0,2,"Perk Up Coffee Shop","Food,Coffee & Tea",0,3,0,1,2,0,1,2,0,4
"hHA7ZiNQHtnhB2-H6kbQwA","2014-08-07","I9Ae16FdjSzgDYryMvTLfg",3,"Really good coffee. I get the white mocha & am never disappointed. However, if you're in a rush, go somewhere else. I once ordered 3 medium coffees & one kids hot chocolate, and I was sitting in the drive-thru for at least 20 minutes. That is beyond ridiculous. If you've got time to spare, try this place out. If you're running late, I'd suggest going elsewhere.","review","l5muRJ5s8PiI4DmwFtimmQ",0,0,0,"Beanz Coffee Cafe","Food,Coffee & Tea,Cafes,Restaurants",3,4,2,0,3,2,1,4,3,3
"Jao9diwbskr2tcvfPx5RDw","2010-07-15","VQLFUTD11VUVGy1aZtg14w",4,"Okay, so I know I just reviewed this place, but I really have to say that their customer service is fantastic. We went in with the Brew Crew coupon for today (if you go here and aren't a member of the Brew Crew you really need to sign up next time you stop by one of their locations), and were really struggling with how to utilize it (buy one retail item, get a free drink). The staff was super patient, walking us through the many options that we had (as I don't really ever buy retail items from any coffee shop), and joking with us about what we should get as the ""free drink"". I settled on a blended Black Forrest with Soy. It was the ""filet Mignon"" of drinks (one of the most expensive drinks). As usual, the staff was happy to substitute with Soy milk and the drink was made quickly. The drink was pretty damn amazing at that. Probably one of the best frozen blended drinks I've ever had. 
The more I go to CB&TL the more I like it.","review","3sWSeGT-5fQ2Z6uAW78VMA",0,0,0,"The Coffee Bean & Tea Leaf","Food,Coffee & Tea",1,4,1,0,2,1,0,4,2,6
"v7e-GIGgEIFANhHsywlhrw","2014-03-14","dK_o0ybhpWuWBXQyenQNtQ",5,"I just love Square Cafe.  It is consistently wonderful. Maybe because I love going out for breakfast.  Maybe because they have such original choices on the menu. Maybe because it's in Regent Square, an area that reminds me of the old nabe in Brooklyn.  Or maybe it's the coffee served in the square mugs.  Whatever the reason, I always look forward to a Square Cafe meal.  Last time I was there, I had the root vegetable hash and eggs.  Fantastic.  When I'm there, I always wonder what a Square Cafe dinner menu would look like.  But that's just me daydreaming.  I already know it would be great.  Love you Square Cafe!","review","rGuk1S7MIU8M9ZE2mulVsg",0,0,0,"Square Cafe","Food,Vegetarian,Coffee & Tea,Breakfast & Brunch,Restaurants",0,1,0,0,4,0,1,2,1,13
"-hc4WcTwfKsrCvfU7Yq76g","2010-10-25","ycguYkrsb84PdCZUA7DuCQ",4,"Gotta be honest about this place...after partying it up all night...its nice to simply take that ""time machine"" downstairs to the lobby and drag my heavy and aching feet to The Coffee Bean. Yeah...the lines were long...and ...its so bright with all the lights....(ugh) but..its truly a convenience to be able to order some banana bread/muffins and coffee to start my morning off right. Not to mention...that the cashier thought I was pretty...boy...he has no idea that I slept for about 4 hours and I hadnt showered yet...ugh...talk about great customer service :)","review","taRMnQ_ES6skz6leiGsnrA",0,0,0,"The Coffee Bean & Tea Leaf","Food,Coffee & Tea",1,5,2,2,2,2,0,4,2,5
"tAmevVP8B7PiWxcJ0PlYVA","2014-11-21","dZ1503Dbr3focu-7QjYzSA",5,"There is always a line out the door whenever I come here and for good reason!

I always try their rotating, seasonal flavors and absolutely fell in love with the ones they have now. I eyed the flavor Stout and was shocked that I had to sample it instantly- they do ask if you are of drinking age however. The Stout flavor is of Guiness with Malted Chocolate, talk about adult indulgence! I then saw underneath the flavor, The Hangover (Helper) which the lovely gal offered just as I finished eyeing it. This my friends is a total win! It's a whiskey-vanilla based ice cream with corn flakes, very similar to Humphry Slocombe's Secret Breakfast in San Francisco. Whiskey and corn flakes it's a genius flavor in itself- talk about corny!

The staff here is always wonderful and their flavors are great! Definitely one of my fave ice cream spots of all time.","review","gx3ZRjh43OOuavKl_rXvrA",2,3,4,"Churn","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts",0,6,0,0,7,2,5,6,2,13
"-wdGg5RI7NVnWwcBjUtUSw","2014-06-13","eHRiTKedeaKNd7OZ1JiC-Q",3,"Ok...Let's get this out of way right now!  Anyone who tells you that they go to this place cause they enjoy the coffee is a damn LIAR!!!  

Is the coffee bad? No, it's not.  It's ok.  The iced chai I had was a bit too iced to the point of almost being frozen.  And the taste was kind of blah.  But did that bother me? Not at all.  The name of the place is called Bikini Beans Espresso.  Notice that coffee is the last thing mentioned in the business name.  

I guess this place was all on the news when it opened, I had no clue.  My girlfriend mentioned it to me after we had breakfast. And being a guy, I couldn't even sugarcoat it and lie about wanting to go and try it out.  

It was cool how the cup sizes for a drink are actual bra cup sizes.  A 16oz is a A cup, 24oz I believe is a B, so on and so forth.  

I didn't know what to expect when we got to the window.  Perhaps some girls in respectable one piece bikinis.  To where they look nice enough to still be respected for earning a honest living as barista and not subjected to being sex objects.  HHEEELLLLLLOOOOO!!!  Man was I wrong! The girl leaned over in a tiny two piece bikini where the top didn't leave much to the imagination.  She was very easy on the eyes, they all were which I imagine you have to be if your working at a place like that.  She was very professional, nice and friendly.  After they took my order the girl told us to pull around to the other side of the building to pick up our order.  DOUBLE HHHHHHEEEELLLLLLOOOOO!!!!  Were greeted by a backside in bright green bikini bottom that again leaves little to the imagine.  

As I'm with my girlfriend waiting for my coffee and trying not to stare at this girl who obviously must do squats in her sleep and every time she stops at a red light while driving.  She handed me my coffee and was very sweet.  That's when my girlfriend leaned over me and told the girl that she had a very nice a$$.  Imagine that! My girlfriend not me was the one who couldn't contain her excitement at the eye candy at Bikini Beans Espresso.

Of course I will go again.  I see that they offer smoothies as well, so I would like to try one of those.  The place still needs quite a bit more improvement.  I swear it looked like they just had a blender in there and that's it. I'm not sure if the place will last though.  People are going for the novelty cause that's not normally something you see.  But if the coffee doesn't improve I could see people looking elsewhere for their coffee fix.  Unless of course your a high school kid.","review","XPTJfl_t4n18_PUM2GSytA",5,19,8,"Bikini Beans Espresso","Food,Coffee & Tea",4,10,5,2,10,7,5,15,10,23
"Mb46iSlA4qmTwXf-WrqtQA","2007-08-29","eaEvTcZA9nvfKi4mfY0uZA",5,"love love love this place for a second i don't feel like i'm in fakville anymore.  Live music and a diverse crowd.  They make a great infused berry tea smoothie no dairy just juice and ice!  Parking is great and the selection of food is appropriate and divine for a cafe.  Very comfortable and not to image conscious inside!  Love that it's independent and staff is so lovely.  I would pay $10 for a latte just to support them!  Punch card too!","review","3cvyIzsgYgU1VgalhPbT8A",3,1,3,"Mama Java's Coffee House","Food,Coffee & Tea",1,2,0,1,6,3,2,3,2,8
"ljpiBFSGgOobhrLVmSbQeA","2012-05-13","HHD2uob0Vg-oXJW5wzVIkQ",4,"Nice little cafe overlooking Portobello beach. The Promenade is a great place for a walk/cycle on a sunny day and The Beach House is right on it; the perfect to stop for refreshments or lunch. The ice cream is from The Chocolate Tree and they have Orangina in the original little curvy bottles. Awesome.","review","A9-glR1fyftwhhOD-RwlYw",1,0,1,"The Beach House","Food,Delis,Coffee & Tea,Restaurants",1,5,1,0,7,0,3,3,0,6
"OHsuvX4rmhnPvvRBb-QK7A","2014-01-19","MOAdypSXLpgJ3KJQuNZu0w",3,"My friend really, really loved their coffee. 
My friends also thought their sandwiches were good. 
I was disappointed with the vegan sandwich. It was boring, flavorless and more bread than anything.
This place is probably wonderful if you're looking for some really legit, high quality coffee, but if you're vegan- maybe try the other awesome vegan restaurants out there.","review","zgPiKp5n3b3Nwc6yv1_0lA",0,0,0,"Baguette Cafe","Food,Breakfast & Brunch,Coffee & Tea,Sandwiches,Restaurants",1,2,1,0,3,1,2,3,2,3
"HhNY3X0kyrN5682La6N6Cg","2013-08-28","ieirj8g9SgiN_7iscGP0gw",5,"Their thai boba slush and taro boba slushies are what me and the hubby get just about every visit. The boba is always fresh and the slushies are made very well. The service is friendly and fast! They have appetizers on the menu, but we digress-- we haven't tried them yet. The crispy calamari certainly looks good though!","review","vIxxugpf4Vnwi-DeuIFAaA",0,0,0,"Boba Tea House","Food,Coffee & Tea",0,3,1,0,2,0,2,2,2,3
"yJOzFipjjbJvAxp6iVyB3w","2009-06-12","lS8FPJBG3TzuQusB-xVlzg",2,"To be fair, I haven't tried any of the food or gelato; only coffee. My review will be based on the ""coffee shop"" aspect.

I've been here twice, and both times I was served by the same girl, who was unfriendly and seemed annoyed by my presence. Part of what I look for in a coffee shop is service, which was sorely lacking both times. My latte was not great, but I've had worse. The milk definitely needed to be aerated better, though.

If you need a place to study for school or do some work, and maybe want a sandwich or something, this place is great. Someone mentioned the low volume of the music--it is true, it was very quiet. Personally, I actually prefer louder music, but I had my headphones, so it was okay.

Some of the other (apparent) employees (or maybe even owners?) seemed friendly enough, but the unfriendly service from that one girl is enough to keep me from coming back. There are plenty of other coffee shops around that will be happy to have me, and I don't think losing my business will affect this place too much.","review","QThlnQ7AvzZwXHKD5DjdCw",0,0,0,"Unlimited Coffee","Food,Ice Cream & Frozen Yogurt,Coffee & Tea",3,3,2,3,6,8,0,6,6,11
"lcq2CBlGdnVWzTDlrBAJ7w","2014-12-10","WinQXQWRyvpUqASI-GrWSQ",4,"Came here last night to study w/ a friend and THIS PLACE IS SO CUTE :D I love the ambiance here. Free wi-fi is always good although a bit slow. I really wish southeast had cute little places like this! 

I ordered their green tea since it is refillable and green tea anything is always good. I really love the setup of their decor and hot teas w/ a small fire underneath the pot. Pot is very heavy though, needed my friend to help hehe

I wasn't even planning on eating their honey toast, but there were other groups of people who ordered the honey toast & it made the cafe smell even more delicious so we had to try it too. I split honey toast w/ two other people. That thing was HUGE, I could never finish that by myself .___."" The inside was the best part: Very fluffy, warm, and flavorful.

I'd definitely be a regular if it was closer to my home! I want to try their other hot teas, as well as their pistachio & green tea lattes the next time I'm around the area.","review","WcnE4gUXnu8NxKhmPLcdvA",2,2,2,"Serenade","Food,Coffee & Tea",3,4,1,1,11,0,2,7,3,18
"Ch4jUtxsLJnx9P78p7hs2Q","2014-08-31","sGdP2OYUAfDFq8GvJZ63KA",3,"It's a standard airport Starbucks. Good for a limited menu at increased prices. The drink makers behind the counter were polite and fast. They even remade a drink for a lady that simply didn't like the flavour, nothing wrong with it they just gave her something else. I suppose that shows good customer service. Personally I don't generally go to Starbucks but the Chai Latte Tea was adequate. It tasted like a standard Chai from a box or bag. Not great, but exactly what I was expecting hence the 3 stars. They only need to be good enough for a captive audience at the airport and they are good enough for that.","review","bAkx0vNBjzMlJWHU0IN_XQ",0,0,0,"Starbucks","Food,Coffee & Tea",1,7,0,1,3,2,3,3,3,5
"ZEdaJ8mcMpPiFWgDuSPqeA","2014-03-28","rVPigDfdnrLCdIqARMm93A",1,"The service I received here was very cold and unfriendly. I will never come back here again. 

My girlfriend and I came by here to get lunch at Green on Sunday 3-23-14 around 1:45ish. We went into green and asked if they were open. They said ""not for another 15 minutes but food was ordered next door.""  Ok no biggie. A sign would have been nice but whatever. We went to Nami where the person at the register (I really wish I got her name) gave me the worst experience. I was trying to find a lunch menu but was told ""We are serving brunch right now but only for another 10 minutes."" When I asked what they served in 10 minutes she said in an unfriendly tone, ""we stop serving brunch. We are a coffee shop not a restaurant."" 

After that we decided to leave and went across the street to Coronado café where we had a much better experience. (I will post a different review on that)

I'm not sure if all of their employees have this same attitude to would-be first time customers but customer service to me is very important for first impressions. 

This does make me sad since I was looking forward to trying something new.","review","kjtSl_N1WEM7MeUpDUADyg",1,0,2,"Nami","Food,Bakeries,Coffee & Tea,Vegan,Restaurants",2,1,2,2,3,3,1,4,4,7
"L9UYbtAUOcfTgZFimehlXw","2013-10-07","CMQTwjIlei1r5U8bECgShg",3,"Came for breakfast with the daughter. Don't remember much about the breakfast other than the HUGE blueberry pancake and the mediocre breakfast sausage links that needed more salt. Would like to go back and try lunch or dinner fare.","review","ppoOPWekMZDt5Tmy7xD4Cw",0,0,0,"Liberty Market","Food,Coffee & Tea,American (New),Restaurants",0,0,0,0,1,0,0,0,1,4
"V7r0F2kr1WlyNOBy-C_HMA","2010-12-27","PMX77GyWhIMNyzlCvq1QKQ",5,"Best espresso and cappucino in Pittsburgh if not the State. Low pretense level with top quality beans, equipment and staff knowledge. The best.","review","-u91UNssob3wy6rTu7CYxg",0,0,1,"Espresso A Mano","Food,Coffee & Tea",0,1,0,0,0,0,0,2,1,3
"gWQlTK3o29rZGlw2YLUnhA","2010-01-30","N8i_-UP7gDa6VHBCO6giHA",5,"I don't frequent Tempe too often, but when I do, I try to get a Tea Infusion run in... everytime I succeed, I literally have a grin on my face after every sip. 

It's the least strip mall-esque dining option in the whole of Tempe Market place and that is a BIG PLUS in my book. Add to that that they make Boba Smoothies the way I like them... how could I resist?

Case in point: The Pumpkin Chai. Based off the rattlings of fellow yelpers, I decided to try the chai and asked if it could be boba-fied (which makes me want to say Boba Fet) and they said ""SURE!"" It was delish, but that was summer and now it's winter and so warm sounded yummy but I had never had a hot boba drink before. So I asked them if I could have it with boba and hot and what did they say? ""SURE! But be careful it's hot."" And oh so YUM!

I think they deserve the taglines ""Have it your way"" and ""Any way you want it"" more than Burger King! Because out of all the Boba places in Metro Phoenix they are the only ones that have never said ""No"" to me before with Boba Juice coming in a close second.... but only because their range of options is less.

Add to that that they have a Boba Smoothie called Carribbean Colada and it is a pretty comparable alternative to my favorite Pineapple Lychee flavor that only the now defunct AZN of Mesa could prepare for me... so with just 2 of their drink options I am in Boba heaven... wonder what else they have in store for me if I ever tire of my usual options and try something different... don't know if I can... I might have to do a gluttonous double order or sip-taste from a friends selection.

But wait... Boba's not all they've got, they've got a tea list comparable to that of Cheesecake Factories menu... it is a long one... I've had a blueberry tea, strawberry and a coconut one and they were all pretty tasty. I've also had a panini there and it was quite tasty and filling--I took leftovers home.

My only wish is that the space Tea Infusion is housed in was more spacious with lounge seating in addition to table options so one can really settle in and work or chat with friends, but heck, I'm just happy they're here and serving the valley some tea-tastiness.

I'll tea back REAL SOON!","review","AivhZeFM9EivrtQTc0iz_A",0,0,0,"Tea Infusion","Food,Desserts,Coffee & Tea,Sandwiches,Restaurants",4,11,0,1,6,3,2,10,7,19
"LFeMucZuKkTaGOSM5zPlfg","2014-04-25","w77E_P4h19LtAX9sMHFh0g",4,"Not sure why I only have this place 3 stars. It's a strong 4, almost a 5. Almost as good as the stuff you get in Seattle.

I love the milk tea, almond and matcha smoothies. All of the slushes are pretty good, but I usually go for a smoothie.

Must try if you like Boba!","review","Ikf6HMvFlXMEJLW4HH-tFw",0,0,1,"No1 Boba Tea","Food,Coffee & Tea,Juice Bars & Smoothies",0,3,0,0,4,0,2,3,0,4
"9znN3i2XAZ6IJcks0X0Isw","2012-09-30","KsTlFjj0kNW2C9CFTBSWNw",5,"The layout is super cool: like a movie theater complete with a vast menu of coffee choices. I stuck with a plain old latte, but it was perfectly roasted and absolutely delicious. I love the colours of their glassware and the option of still or sparkling water to accompany your coffee.The service was impeccable and for the quality of the coffee, they don't even try to gauge you price-wise. I will most definitely be back as I had my eye on a cranberry/macadamia cookie that looked amazing and a half.","review","5Bc6NNX86mHxu4kwfreTSw",4,1,3,"Cafe St Henri Émery","Food,Coffee & Tea,Cafes,Restaurants",0,0,0,0,2,0,0,1,0,6
"XU5Fb3TosXDUJcNRWQM5cA","2014-03-03","LQ42kwQoWPu0-HnUIRowCg",5,"It was an uncommonly rainy night when I met a friend here for dinner and drinks so the patio area was closed.  I was sad that I couldn't enjoy the patio because it was honestly the one thing that really drew me in from the photos I saw here from other yelpers.  The interior was as packed as a small place this could be.  At this point I'm a little unsure about staying, no patio and tight quarters. 

The staff was immediately very happy to see me and showed no signs they were at all put out by the weather.  

I ordred a beer and the pizza of the day.  The waitress tried to tell me what was on the pizza of the day but I really wanted to be surprised so I asked her to stop.  All she got out was ""it's called black and blue"".  I was told the beer I wanted wasn't in stock or going to be carried anymore so I said surprise me with a random beer that is similar.  They brought me one of my favorites so I was very happy with their choice.  The pizza took a lot longer to come out than I would have expected but I really didn't mind.  The atmosphere was so comfortable that had I not looked at the time I wouldn't have realized so much of it had passed.  

The pizza was great, I had fun figuring out why they called it Black and Blue and the waitress asked me if I had figured it out.  The blue cheese flavor wasn't overpowering nor was the blackened steak.  It was a very well balanced flavor over all and I enjoyed every bite.

I'm sure I'll be back so I can explore more of their menu and hopefully try out the patio area.","review","W_7aQXf0uC4GKvte4tlewA",12,8,11,"32 Shea","Coffee & Tea,Food,Breakfast & Brunch,Bars,Wine Bars,Nightlife,Restaurants",1,8,1,2,8,6,2,5,6,13
"Hgbxen9iKGL4AH6kKgC8YQ","2014-08-06","WWohN50Bu8Aw-XbctQz0pQ",1,"I ordered a latte and a drip coffee.  The latte came right away and I stood and watched 5 other people get their drinks before I leaned over the counter and asked if the remembered my coffee.  The barista replied, ""I had other customers before you.""  
I reminded him that I was here before the others and that he had given us one of our drinks and not the other.  
No apology, nothing.
Music is too loud, cannot have a conversation.  It's 10am.  The deco is very chic, but not comfortable.  A bit of an institutional feel to it.  Again, hard to sit comfortably and converse.
I live in Portland, they could take some good lessons from a visit to that area's coffee shops - including good service.
A few positives:  my daughter's latte was very well done; my drip was very good and unlike most coffee shops in the Phienix Scottsdale area, Cartel is not over priced for what you get.  It is all about the coffee here.","review","PdwYm459Tw6DGSIClIL0Rg",0,0,0,"Cartel Coffee Lab","Food,Coffee & Tea,Breakfast & Brunch,Restaurants",0,2,0,0,3,1,2,2,1,6
"IoFggnoj1P4EcmNEP2K6Ng","2010-09-17","7oXFyBDfIBPCgROfY8Fk_g",3,"The place is really great for late study because they open 24 hours on friday and saturday, and until 11 pm on sunday. The solo singer that played on friday night was very distracted for me. I didn't felt his music that can bring studying mood brighter, I mean I felt bored with the songs and the rhythm of the music. Please change the singer. The reggae songs from the radio that this shop playing when he was in time break was more entertaining for me. The tea and the coffee is very fresh and many types of them that you can try!","review","nP_vZUqkoajeBC4qTV0Mlg",0,0,0,"Xtreme Bean Coffee Co","Food,Coffee & Tea",1,2,0,1,2,2,1,0,2,5
"_lDDgqKSwzYKNiCqdGQLHw","2012-09-09","w_EdEgG6IBZgsp0uuwq64A",5,"I go here a lot.  Everyone there is friendly and remember me and my drink that I order.  It really don't get any better!  This place can get busy with a long line at times...","review","mP1tArLg-SrDmsW0ch8NPw",0,0,0,"Starbucks","Food,Coffee & Tea",0,2,0,0,1,0,0,1,0,1
"7VHh6u7p1PMxueGUgmyORw","2010-10-18","KAzplGb-DptZw_yT5sGcsA",3,"The first time I tried to go to Quickly I went at 11:30, they do not open until noon. Disappointed, I ventured on down the street to a different shop. 
This past weekend I was checking out 168 Market, which is across the street, so I decided to give Quickly another try.

My first... well, technically, second impression of the shop was that it was a little cramped. There is another business (cell phone repair) sharing the same building. 

I got a large watermelon juice with boba. They only had small boba, which I don't really like as much as the larger boba. Total was just over $5. 

Not too impressed with Quickly, I'll probably stick with Volcano and Boba City Cafe","review","4p-qAdc_ZLXfieNwaZGNGA",2,2,2,"Quickly Boba Tea","Food,Coffee & Tea",1,1,2,1,0,1,2,1,4,3
"5ambRqdTJt9vGwFzVI9HBw","2011-12-18","rn5oftQCzOrKKyCYEfGCIg",4,"Delicious crepes, good coffee, *excellent* hours.
Both times I've been there the service has been fine and delightfully-unStarbucksy (by which I mean humans work there, not robots).","review","C-WIurHDHX7gcnvMMxe0UA",0,0,0,"JoBot Coffee","Food,Coffee & Tea,Creperies,Breakfast & Brunch,Restaurants",0,1,0,0,3,0,1,2,0,3
"zX7LN9rm3drE68sKwOzeLw","2012-09-01","gnkPyRpuEuJnxLzHMzFF3w",5,"Amazing! Fantastic people and great bread. Their croissants are among the best in Montreal! (no easy feat)","review","2DihgF3paudbMaFuMu6exg",0,0,0,"Mamie Clafoutis","Food,Bakeries,Coffee & Tea",0,1,0,0,1,0,1,0,0,1
"yzInxReAkf7r0aRbwj02Yw","2014-01-15","LT-d1ls5lhhFf_3zjgBCqw",4,"Like everyone else said, it's a good place to study (though be careful which table you choose, some are wobbly). Everyone who works here is super nice and the little pots of teas are perfect for the winter. The coffee is decent, too. I will say that I am not a fan of the food here. I think it's overpriced and sloppy. The baked goods especially are almost inedible- I wish they would just get pastries from Pekara a block away! Once I had an oreo brownie here, and it was beyond terrible. Still, I'm giving it 4 stars because I like it for coffee and studying.","review","N7c25gZzXBULQsefaUwp9A",0,0,1,"Cafe Kopi","Food,Coffee & Tea",2,2,3,1,3,2,1,3,3,8
"cxgERbHMIIfw8vo-eTOb-A","2014-06-05","ut75uXtoyMhMpbLKrNTmFA",5,"I can't drink black coffee...or so I thought, until I walked into Crate.  This guy knows his coffee, he's like a mad scientist with beans.

Best cup of coffee I've ever had, his pour-over method is so simple and yet so amazing.  Maricopa doesn't even feel like it deserves a place this cool.","review","clTYUJCL-rHnVIS2WePRwA",0,0,2,"Crate Coffee Market","Food,Coffee & Tea,Cafes,Restaurants",1,2,1,1,0,2,0,1,2,2
"CGYOPcYTfwXFu-Sn0MsgGQ","2014-06-09","htlI8wbBNVhb8JcOsWEvOQ",3,"Cute little French bakery and café- location is in same area as Paymon's but if you're not careful and pass it, you'll have to turn around because the ReMax lot next door does not connect (and has several you-will-be-towed signs up).

Inside is clean and organized with cute wooden wicker seating and lots of cute art posted on the walls. There's even a water spout with lemons and oranges cut up inside for self-serve hydration. Pastries in case look tasty- almost got an onion tart or a fruit tart but opted instead for the Croque Monseiur sandwich, as suggested by the cashier, along with an iced white chocolate mocha.

Sandwich was very rich and indulgent- as it typically is. Flavors were tasty but sandwich itself didn't sit well with me. Was plated with a small side salad with a tasty house-made dressing. Coffee was iced, sweetened, and caffeinated, which is exactly why I got it.

Side note about the music: initially came in to a few rap/club style songs playing?, but the music eventually returned to quieter more café-appropriate selections. Odd. There's a nice patio that is shaded from the sun setting behind the building- would be nice for spring or fall dining alfresco but in this summer heat it likely wont be used often.","review","9A2-wSoBUxlMd3LwmlGrrQ",6,6,8,"La Belle Terre Bread French Bakery Café","Food,Bakeries,Coffee & Tea,Cafes,Restaurants",0,5,0,1,6,4,2,6,5,14
"aNlPj3bFJBK69J0OLksAGw","2014-05-27","ynONFezcOJG9rEgRb6GXxA",3,"Drive thru takes far too long and parking is terrible in the morning. If you have the time to wait then the staff is very friendly!","review","uY0iNbXyG5hod5KvD_JtDw",0,0,0,"Starbucks","Food,Coffee & Tea",1,4,1,1,1,1,0,1,2,1
"Pt5AYjhzoU93biVeVahLKw","2014-05-27","hd2tlwlHhLCV_mi2pRMnXw",1,"Worst coffee joint in Vegas, I will never support this establishment all due to the owner who is a disgusting, self absorbed, heartless man. I witnessed him take a picture of an over weight person laughing and pointing it out to his employees. I did call him out on it and made sure he knew he would NEVER get the business of my friends and I ever again. He shrugged me off and said ""good, I don't want your business"" I hate giving a bad review, especially to local small business, but Madhouse Coffee doesn't deserve to get anyone's business!!","review","HEAW1bbm_i9BLU-bAPuhqg",0,0,0,"MadHouse Coffee","Food,Bakeries,Coffee & Tea,Sandwiches,Restaurants",4,3,4,4,3,4,2,3,6,6
"mGWiS7YYQ9z38W-51aITww","2012-05-19","-adStkweiPTqnzITPvloBg",3,"This is a review of the customer service, of course Dunkin has great coffee, so I can't complain there.  We were not treated rude, actually they were pretty nice to my Mommy-in-law and I. But there were clearly LAZY.  Two times we have stopped in long before closing, but were either asked to move from the patio or the patio was closed up early.  They act like showing up past dark is a problem for them.  They don't close till 9, so don't act like you are about to wrap up the day an hour early...","review","EGiAtB4sgZhDdYpRkDneig",0,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea",1,2,0,1,1,3,0,2,3,2
"Xghv39hXsovyEsyo08IWkw","2014-01-08","f2NKkeO2jfxMcBouwG_lgw",4,"After searching every where for my Daughters 16th birthday cake, we went into Caketini. They were SUPER! They did a Fantastic job on the cake and it tasted GREAT. I would recommend them to anyone. Very satisfied!!","review","oe2KTGWEZSVX_qegiGd7yg",0,0,0,"Caketini","Bakeries,Food,Coffee & Tea",0,1,0,0,2,0,1,1,0,4
