"business_id","date","review_id","stars","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","city","state","industry","sentances","totalSentBING","meanSent","negCount","posCount","percent"
"Q6b-V99kzl6hUYug7AuYKA","2012-12-01","FJFMiQaZbVF4OaahBun39A",4,"review","ER6JdrDRXBzJHh0ztkdgUw",0,0,1,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",11,5,0.454545454545455,1,5,0.833333333333333
"Q6b-V99kzl6hUYug7AuYKA","2013-09-04","UBqlHnyrXpypluo0os2z4A",3,"review","DLu1Bum8EXNE62xno-v0VA",0,0,1,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",19,9,0.473684210526316,3,8,0.272727272727273
"Q6b-V99kzl6hUYug7AuYKA","2014-06-11","2RiG-TUn5eWenYwojUywMQ",4,"review","c3P8lRnyv_beqsg_efD0ew",1,0,2,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",5,2,0.4,2,2,0.5
"q7-4m173DhLmZ8884teYGg","2012-07-01","kKBKn-qJqb59KYtXEsF3wA",1,"review","6vnmoqk18If3GtF0WGmpow",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Phoenix","AZ","Coffee",3,-1,-0.333333333333333,1,0,1
"q7-4m173DhLmZ8884teYGg","2012-12-20","L_PGTuRxXqCcSTiLPxvl-w",3,"review","4ktUJ5frLvX32YZPrvDH4g",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Phoenix","AZ","Coffee",8,1,0.125,1,2,0.333333333333333
"q7-4m173DhLmZ8884teYGg","2014-11-19","ltQMGI4_SvhkO0f0tUNUfQ",5,"review","QJEDxrVsAACURjCR7iO6rg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Phoenix","AZ","Coffee",2,2,1,0,1,1
"Q9j-sZXJI5cqpNo4vJajWA","2010-07-15","REmdrWpheQnS9EYdwpQ4XQ",4,"review","W_Cy_GTwJGWfyg2_W6S6jg",1,0,0,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",7,1,0.142857142857143,0,1,1
"Q9j-sZXJI5cqpNo4vJajWA","2010-08-12","YM0ON07bA75GAyTqCtJcHQ",2,"review","afTF61m7-hcOWAZ-FXc86Q",0,0,0,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",8,4,0.5,0,3,0
"Q9j-sZXJI5cqpNo4vJajWA","2010-11-14","6Phj-qFipn629vuH8oaONg",2,"review","aTi0NVrcPJWbN6jAsJVcAw",0,0,0,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",6,2,0.333333333333333,0,2,0
"Q9j-sZXJI5cqpNo4vJajWA","2011-04-28","TelmZam8od-42cpm5eOtrg",3,"review","MOc9Cbz_L7CENiAkyHfC3w",0,0,1,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",5,1,0.2,1,2,0.333333333333333
"Q9j-sZXJI5cqpNo4vJajWA","2011-05-19","XfSS5YJ-J0o6Nt_8taU1AQ",4,"review","wGWFzdgnSEe7C6UjoW8Q3g",1,0,1,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",3,5,1.66666666666667,0,3,1
"Q9j-sZXJI5cqpNo4vJajWA","2012-06-04","GD6UIVIrTc2NPZ1noaAZsQ",1,"review","Rt31XiuV_nOd9SYRwP6weg",0,0,1,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",11,0,0,4,3,0.571428571428571
"Q9j-sZXJI5cqpNo4vJajWA","2013-10-17","36nBbZs9gaTt05t1n3vzNA",3,"review","c-YCa4qpSM4kwOlZvUM1Gw",1,0,1,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",9,3,0.333333333333333,1,4,0.2
"Q9j-sZXJI5cqpNo4vJajWA","2013-12-24","tWFQBMK5g9A2YaOmTHvElg",4,"review","c-YCa4qpSM4kwOlZvUM1Gw",0,0,0,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",15,9,0.6,0,9,1
"Q9j-sZXJI5cqpNo4vJajWA","2014-03-07","xMjIfEyZwXvgwCFRi1nDhg",3,"review","uszOdq_qb6MhgmvK6aXsuQ",0,0,0,"Starbucks","Food,Coffee & Tea","Charlotte","NC","Coffee",2,1,0.5,0,1,0
"qa9WC2u82mT8OqAHd-lO9g","2010-09-02","eaY7EKBrmCylgTXrEALr-w",3,"review","LBvI6vU-vTrfjH0IQQVsMg",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",3,5,1.66666666666667,0,2,0
"qa9WC2u82mT8OqAHd-lO9g","2011-07-10","qbAukOQsd1cGDPx3HeuwfA",3,"review","XOnwygK-EerILmQSxP2K6Q",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",3,2,0.666666666666667,0,2,0
"qa9WC2u82mT8OqAHd-lO9g","2011-08-25","6kAzt_zlEEew4o3LK6L5tQ",4,"review","kltu5MyodHXondt_qvdAHw",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",3,12,4,0,2,1
"qa9WC2u82mT8OqAHd-lO9g","2011-12-01","SmhtDnUdFYmNVvKXrW1QFg",5,"review","ZRWDnvo07YZxxtrDYWf02A",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",4,5,1.25,0,4,1
"qa9WC2u82mT8OqAHd-lO9g","2012-03-06","kwR2EmIlEwZ2-xE3_XZBwg",3,"review","iC_160H6_qYTe1z9Rs1igQ",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",2,2,1,0,1,0
"qa9WC2u82mT8OqAHd-lO9g","2012-05-23","EHJJTBb0dxdGhf5r35ncnA",3,"review","3CLvY4r6gXjmT1LDlljtlw",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",4,2,0.5,1,2,0.333333333333333
"qa9WC2u82mT8OqAHd-lO9g","2013-01-20","RBP_6Kl-x8SNM9nACO_aTQ",4,"review","fFmLNPsvu-mT0ewk-sG37w",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",6,10,1.66666666666667,0,6,1
"qa9WC2u82mT8OqAHd-lO9g","2013-07-17","n_cknjItEqImpz6Ye40RoQ",5,"review","bXlx_qShQuE8EztoHzORyA",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",3,2,0.666666666666667,0,2,1
"qa9WC2u82mT8OqAHd-lO9g","2013-12-09","FB1lW9p082BEiu_S38OGFQ",3,"review","KuZ8WoGbW1LreFFnWCuNzA",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",7,0,0,2,2,0.5
"qa9WC2u82mT8OqAHd-lO9g","2013-12-22","HVlzFADS6WwEwYA-iVe0Gw",4,"review","2niwhUC9pAeHH_W29cl9Cg",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",5,1,0.2,2,3,0.6
"qa9WC2u82mT8OqAHd-lO9g","2014-03-24","i-iRI8Xm5aUIYXx1y6gePQ",5,"review","rcHxbGd8_1LeQZk4dRNZaw",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",1,2,2,0,1,1
"qa9WC2u82mT8OqAHd-lO9g","2014-04-23","OzfcJv8pJtNWK5JR1mrgQw",3,"review","awu72i4GOYDJ99EEbYAu6w",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",2,0,0,0,0,NA
"qa9WC2u82mT8OqAHd-lO9g","2014-09-11","uGO29MdxjGaknYJyMbgkQg",2,"review","xrORYxPMxZQzTsdMUsgXlQ",0,1,1,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",6,1,0.166666666666667,2,3,0.4
"qa9WC2u82mT8OqAHd-lO9g","2014-10-19","tnMO8rtjLAVwIn1_VRqrJw",3,"review","VZDa6wbmPpPkwF4vHKb31A",0,0,1,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",4,1,0.25,1,2,0.333333333333333
"qa9WC2u82mT8OqAHd-lO9g","2014-12-03","lGnlWwb1EGuYXeQMrTSuyQ",3,"review","9ROEukkWAQtTnIh3BnKfqw",0,0,0,"Starbucks","Food,Coffee & Tea","Champaign","IL","Coffee",4,-2,-0.5,2,0,1
"QAPrdx1hOrK3AV1KWkYlcw","2011-11-02","qb0GtrRgTJT5wAqUqzbLkQ",1,"review","oZaoD9JYVuV9TA1cRViDWA",0,0,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Mesa","AZ","Banking",4,0,0,0,0,NA
"QAPrdx1hOrK3AV1KWkYlcw","2014-06-05","vfd-lSiKgb0_GIGV2jLsgQ",4,"review","TSBhN2B2QgZoOnTgeUAKVw",0,0,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Mesa","AZ","Banking",5,1,0.2,1,2,0.666666666666667
"QAPrdx1hOrK3AV1KWkYlcw","2014-10-22","MtCqx5ALPNj4z4hw_EV4VA",1,"review","8IY0vJfpPn1euE1M-Js2ow",0,0,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Mesa","AZ","Banking",5,-1,-0.2,2,1,0.666666666666667
"QAWGfbf2o1u8CkrLTyDPpQ","2011-01-03","O-WZxLnBn6ug66_fG06pWQ",3,"review","ez3AXTDwueKEwwx3-8qJDw",1,2,1,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Gilbert","AZ","Banking",12,4,0.333333333333333,1,5,0.166666666666667
"QAWGfbf2o1u8CkrLTyDPpQ","2011-08-09","mOoLlufVWsRBPONeQqAf8Q",4,"review","TCEqENMcnIjsBCjlI_Stzg",0,1,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Gilbert","AZ","Banking",2,0,0,0,0,NA
"QAWGfbf2o1u8CkrLTyDPpQ","2014-04-02","bq7owF2fh8K_cnPXp4ioFw",5,"review","mPJpzcOS_e2Fo_OQRiAAWA",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Gilbert","AZ","Banking",11,2,0.181818181818182,2,3,0.6
"QAWGfbf2o1u8CkrLTyDPpQ","2014-11-24","TXFJ8hoR-ZoPD_NsYdaY6w",1,"review","v7pgiW6IS8jSkQ2B4jeXxg",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Gilbert","AZ","Banking",8,-2,-0.25,3,1,0.75
"QB-xKzvyfXgxbIx6rL9obA","2012-09-24","7mLHy7tEOpS8n7pNnZo46A",5,"review","TBbME7IpGfOOcB1uFOLjDQ",0,0,1,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",5,5,1,0,4,1
"QB-xKzvyfXgxbIx6rL9obA","2013-01-28","hI368vCKiipyEdRti10Dyw",5,"review","QMTQNQmp4hQ2o6hkRX_Uxg",1,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",3,2,0.666666666666667,0,1,1
"QB-xKzvyfXgxbIx6rL9obA","2013-05-04","6IoKZkV2VomDMmGnfo6CZA",1,"review","mqMdKhw1zTgUqXz-YpS3eA",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",2,-2,-1,1,0,1
"QB-xKzvyfXgxbIx6rL9obA","2013-05-23","7onUVNexx26ziS-SzJRe6g",2,"review","ypwAlo-w-AcCE9dobcpg9A",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",4,2,0.5,0,1,0
"QB-xKzvyfXgxbIx6rL9obA","2014-02-01","YMha9wl-ed_oDHm3J70JGg",5,"review","7JP-q37x3ze7Po-kTSxW-A",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",1,2,2,0,1,1
"QB-xKzvyfXgxbIx6rL9obA","2014-02-26","q6Ats8rqB9zWqMRd5jT4UQ",5,"review","AOMkFQZ86VLrfn2OAF7vKA",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",4,4,1,0,3,1
"QB-xKzvyfXgxbIx6rL9obA","2014-11-19","w7fSag6uLKmcGjTRhwp2iA",5,"review","bsFU51xi8XTVnudajaY_9g",0,0,0,"Wells Fargo Bank","Banks & Credit Unions,Financial Services","Henderson","NV","Banking",4,9,2.25,0,4,1
"qfhpfE6wTj_SHlgreP6zrw","2011-05-26","UMEtZhhQuDqE1FGlp5Jt1g",3,"review","fczQCSmaWF78toLEmb0Zsw",7,2,6,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Scottsdale","AZ","Banking",13,6,0.461538461538462,2,5,0.285714285714286
"qfhpfE6wTj_SHlgreP6zrw","2013-04-12","Uur0bV6nAHjCr9HorTAclA",5,"review","QxKjiAVoyl7qo-VYekHuDw",0,0,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Scottsdale","AZ","Banking",1,2,2,0,1,1
"qfhpfE6wTj_SHlgreP6zrw","2013-08-15","ZHGRsUQ2x2i0FRZIc6hJzQ",5,"review","EjroPHL4TUaB6tqs3CeofA",2,1,1,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Scottsdale","AZ","Banking",2,5,2.5,0,2,1
"qfhpfE6wTj_SHlgreP6zrw","2013-09-20","pbicZSTT-Bu986nUbdl_OA",4,"review","NNdfPF-UhvLB8FxbsuSC5A",0,0,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Scottsdale","AZ","Banking",5,2,0.4,0,2,1
"qfhpfE6wTj_SHlgreP6zrw","2014-08-16","Ucw9xJlkViUKWNv7qR3N0g",5,"review","NzlVca80ziZxANoTXxHfvQ",0,1,0,"Bank of America","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Scottsdale","AZ","Banking",3,2,0.666666666666667,0,2,1
"qfL7ZFkxqDZOPIaVVfT3Aw","2011-07-12","Cra1olz5-e7j5m8iSIF39g",5,"review","bvu13GyOUwhEjPum2xjiqQ",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",2,4,2,0,2,1
"qfL7ZFkxqDZOPIaVVfT3Aw","2012-11-08","jpCexuvFBMFuRS3IHSERig",4,"review","Q3fFv_ft17OyV-NRF1iQxw",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",10,9,0.9,0,7,1
"qfL7ZFkxqDZOPIaVVfT3Aw","2014-01-12","-K4-yZTlXxDrRDFmxycksw",1,"review","GbjAbpNfxOC9E4sMiToDGA",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",3,-2,-0.666666666666667,2,0,1
"qfL7ZFkxqDZOPIaVVfT3Aw","2014-01-16","EqwqnSftdF_ZxFRtdjILvg",2,"review","Q3fFv_ft17OyV-NRF1iQxw",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",6,-2,-0.333333333333333,1,1,0.5
"qfL7ZFkxqDZOPIaVVfT3Aw","2014-12-02","ReSX4-JWNlkk8gsKiWbNIg",3,"review","COt8DAiXb_uLfsM8NXOEKA",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",2,4,2,0,2,0
"qfL7ZFkxqDZOPIaVVfT3Aw","2014-12-21","V2bVP0zz9jVlL-BvZhbXPw",5,"review","g7qZapqOSuUakugf4F4Zpg",0,0,0,"Old Navy","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Homestead","PA","Clothing",4,4,1,0,4,1
"qg14DV1nQgYY_b_Pm3a6lw","2008-07-28","_af4KfmSF0kC-weMi3uu1g",4,"review","DSWiwtUyWK1YwY8NBKDhGg",0,0,1,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",4,2,0.5,0,2,1
"qg14DV1nQgYY_b_Pm3a6lw","2010-12-07","OcIZAhLvT5wja7k5VfcODg",4,"review","0dOIBpvjn90hr_56Zi178g",2,2,3,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",4,3,0.75,0,2,1
"qg14DV1nQgYY_b_Pm3a6lw","2011-03-20","6_du95_zhATZNi2ze5NpWw",4,"review","_vS9qNQvx8wVUOIkj4qfAg",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",3,3,1,0,1,1
"qg14DV1nQgYY_b_Pm3a6lw","2011-12-11","syoe4yjP6Yl7pJ8rmXxfHQ",3,"review","Kk-a-0Eth2npl0biG7Dt8Q",0,0,1,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",7,11,1.57142857142857,0,5,0
"qg14DV1nQgYY_b_Pm3a6lw","2012-04-05","WXeRWL2ECbmyuveYNjL56g",4,"review","Qn6fIjRLaLNd4nwEOr63VA",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",3,6,2,0,3,1
"qg14DV1nQgYY_b_Pm3a6lw","2012-05-05","L2Upg79WvEI9fZ3d1kEAAg",5,"review","IEVPCS4vkWcKD_ppf55LQg",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",4,3,0.75,0,2,1
"qg14DV1nQgYY_b_Pm3a6lw","2012-12-06","rhr9PJAisEUFddxMv-weug",4,"review","mrmDFhLjEGOjSQT_GZgM_g",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",2,-1,-0.5,1,0,0
"qg14DV1nQgYY_b_Pm3a6lw","2013-03-15","E2bcT5DkKcPnLjUWSUbjJA",4,"review","0P58MD0FRVI6pTVKUpd7YA",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",3,4,1.33333333333333,0,2,1
"qg14DV1nQgYY_b_Pm3a6lw","2013-06-11","rRGDjPbpsBExvXquMT8ZKA",3,"review","K9joaQx2DzZAzv-OFPm8JQ",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",3,2,0.666666666666667,0,1,0
"qg14DV1nQgYY_b_Pm3a6lw","2013-06-28","-LBJcjMbOcSMgNzFE2pdeQ",5,"review","WU6DVnB9Udeu3HgvtDX68Q",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",1,0,0,0,0,NA
"qg14DV1nQgYY_b_Pm3a6lw","2014-01-27","Efztgp81JWFC9j6SccQGiw",3,"review","WzaaorVCmUTQvu4mScunNg",1,1,1,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",10,0,0,2,2,0.5
"qg14DV1nQgYY_b_Pm3a6lw","2014-02-09","aznxkAvEr320xXvqmsnPIA",1,"review","RSExP0-Boucr4QyIEzZi0A",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",9,0,0,4,3,0.571428571428571
"qg14DV1nQgYY_b_Pm3a6lw","2014-09-02","AzuyjJH3ZqjjELyJiIYLTA",4,"review","TMhJqBzC_-_g9c0nzmHhkQ",0,1,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",4,5,1.25,0,3,1
"qg14DV1nQgYY_b_Pm3a6lw","2014-11-02","N8HKXZUB4qCCVELz4OTrCA",4,"review","s2fEpe8e2a3oI3brNZ93_w",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",5,-1,-0.2,1,1,0.5
"qg14DV1nQgYY_b_Pm3a6lw","2014-12-08","aEeMmBKJ2QVBmdQ4AUZA_g",1,"review","TlTjAB9zNIljkth-NNc23A",0,0,0,"Starbucks","Food,Coffee & Tea","Pittsburgh","PA","Coffee",6,4,0.666666666666667,0,4,0
"QGki1WTqA14I7oe6IkYsJA","2008-08-12","EpcfSgxwEmuX3nMw3NoUnw",3,"review","o1HQEND6cg-4SK0Z1ASBMQ",8,13,5,"Starbucks","Food,Coffee & Tea","Avondale","AZ","Coffee",26,-4,-0.153846153846154,5,2,0.714285714285714
"QGki1WTqA14I7oe6IkYsJA","2014-04-25","4-2Oz8CtdLDuA-0q7vhN4Q",1,"review","TWmJNEeADDvQziMJyP9jEQ",0,0,1,"Starbucks","Food,Coffee & Tea","Avondale","AZ","Coffee",4,-2,-0.5,2,1,0.666666666666667
"QGki1WTqA14I7oe6IkYsJA","2014-11-22","sdzkMcaKwkmGflcLWv0YRQ",1,"review","HzE3a0DZycfToavWhHm-Pw",0,2,0,"Starbucks","Food,Coffee & Tea","Avondale","AZ","Coffee",3,2,0.666666666666667,1,2,0.333333333333333
"QGki1WTqA14I7oe6IkYsJA","2014-11-28","D7YgbTimMS9_ml_XWiRqDw",4,"review","QShsqs3ulRjIQ0MSu3bqjw",3,2,0,"Starbucks","Food,Coffee & Tea","Avondale","AZ","Coffee",3,1,0.333333333333333,0,1,1
"QGki1WTqA14I7oe6IkYsJA","2014-12-20","TMg8nUi90p_gXk_l3-SuIQ",1,"review","vpTNTZ5GT9VfdC7iWLsSYg",0,0,0,"Starbucks","Food,Coffee & Tea","Avondale","AZ","Coffee",21,2,0.0952380952380952,1,3,0.25
"qHxHoNwd-J3aobA1KQ_NaQ","2010-12-29","ClPtWz3WGNw90ydoa3SmXw",2,"review","NGX1PZwHET_oQOT7vkkxag",0,0,3,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",16,8,0.5,1,7,0.125
"qHxHoNwd-J3aobA1KQ_NaQ","2011-05-05","EJlAMOp2aLnIua0aKDAgYA",2,"review","3vc-qrVkTzMhNZuy_qFb8A",0,0,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",5,0,0,1,2,0.333333333333333
"qHxHoNwd-J3aobA1KQ_NaQ","2012-01-12","Q0wF-DgzIto_fsGiGGD9OQ",3,"review","tw3PFgey15p0ruFRVoFidw",0,0,2,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",5,4,0.8,0,2,0
"qHxHoNwd-J3aobA1KQ_NaQ","2013-12-22","IVUOTFfg0zM0Oywa7FIGow",2,"review","2niwhUC9pAeHH_W29cl9Cg",0,0,2,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",18,1,0.0555555555555556,4,4,0.5
"qHxHoNwd-J3aobA1KQ_NaQ","2014-06-12","NvYsgL0cjSmXb4ojRuxsvg",1,"review","EM3qgcLfUzPU2boJIL77eQ",0,0,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",4,1,0.25,1,1,0.5
"qHxHoNwd-J3aobA1KQ_NaQ","2014-07-23","pH8ZoFxwmcmrDwOtnQ3aYA",3,"review","f1a9KwsObpE54Yp9A1fVoA",0,0,0,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",9,0,0,4,2,0.666666666666667
"qHxHoNwd-J3aobA1KQ_NaQ","2014-09-17","lggSFtQIXBTCE0YNCQzGjw",5,"review","awu72i4GOYDJ99EEbYAu6w",0,0,0,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Champaign","IL","Clothing",3,1,0.333333333333333,0,1,1
"QICgwHWhXIbihfcMKtws8g","2011-10-18","PCtGpxCb34fsD0wmM9rv6A",5,"review","yp90PduP1gD7kgCLWuQg4w",0,2,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Mesa","AZ","Coffee",2,0,0,0,0,NA
"QICgwHWhXIbihfcMKtws8g","2012-03-03","QjWeSfdskCFgIMZ0WC79LA",4,"review","UM95OVPBnI_tz77hFpcieg",0,1,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Mesa","AZ","Coffee",4,-1,-0.25,1,1,0.5
"QICgwHWhXIbihfcMKtws8g","2012-12-12","kyDDRV1jz_2Kxuhbc1-x3Q",4,"review","NAohdbmsThewbeUkMMBohg",4,3,4,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Mesa","AZ","Coffee",7,3,0.428571428571429,1,4,0.8
"QICgwHWhXIbihfcMKtws8g","2014-05-02","7dUx13udkQR81CwV9_16tw",2,"review","NWq7A6Zalrxu4lOtW2Eavg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Mesa","AZ","Coffee",9,-4,-0.444444444444444,2,1,0.666666666666667
"QIHyWCBG3ftvXbGdHQKdHw","2011-03-16","aSwt8YNaptA3Un3fcRLmbw",4,"review","1BW2HC851fJKPfJeQxjkTA",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",10,7,0.7,0,6,1
"QIHyWCBG3ftvXbGdHQKdHw","2011-08-10","WuRcr-ina19oJxxZgMdd-g",5,"review","KLekdmo4FdNnP0huUhzZNw",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",3,4,1.33333333333333,0,3,1
"QIHyWCBG3ftvXbGdHQKdHw","2011-12-01","IgFV2H9_PGTD5uWOvQa0rg",5,"review","oDDl-AIh418erByfQwoGVg",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",1,2,2,0,1,1
"QIHyWCBG3ftvXbGdHQKdHw","2012-12-22","DXcwlpKZJeJBto40y82r9Q",5,"review","1WIzAuJ-sf96_HWLWeHjxA",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",2,1,0.5,0,1,1
"QIHyWCBG3ftvXbGdHQKdHw","2012-12-29","Dv9iSQe9s_kn5uuhy0iM_w",1,"review","QiLOh5KHp81eiju-n-z1Ng",0,1,1,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",2,0,0,1,1,0.5
"QIHyWCBG3ftvXbGdHQKdHw","2013-03-06","th0hKRTz1qboC8uyy53tiA",4,"review","z7PkDGuW38Evhw3uVEfT0w",2,0,1,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",2,3,1.5,0,2,1
"QIHyWCBG3ftvXbGdHQKdHw","2013-05-06","808iEI0DBPybJRDmuEWABQ",4,"review","cUjy7cqOxoqq5l7XrNx4BA",1,1,1,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",6,7,1.16666666666667,0,4,1
"QIHyWCBG3ftvXbGdHQKdHw","2013-07-03","5IPoIdAGuVmFX9GhVtVsrg",4,"review","cUjy7cqOxoqq5l7XrNx4BA",1,0,1,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",7,7,1,0,5,1
"QIHyWCBG3ftvXbGdHQKdHw","2013-11-09","ERQtA8ovVBnJTVpGxEcLCA",1,"review","WkrQt36X-Y-sEGl6uDwQdw",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",7,-5,-0.714285714285714,4,1,0.8
"QIHyWCBG3ftvXbGdHQKdHw","2014-04-30","qWHWlDW4RKZhGI7bXy6OGg",5,"review","M9itgWzCGTnSwjL4bmLJ4g",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",2,1,0.5,0,1,1
"QIHyWCBG3ftvXbGdHQKdHw","2014-07-15","L4Y5p0_dkQwRwNXOzhMe8w",5,"review","lJkAh61J1180sPmdt4OK4A",0,0,0,"Starbucks","Food,Coffee & Tea","Scottsdale","AZ","Coffee",1,1,1,0,1,1
